p1	p2	rg	se	z	p	h2_obs	h2_obs_se	h2_int	h2_int_se	gcov_int	gcov_int_se	p1_id	p2_id	id	method
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid24816252_glycerol_eur.sumstats.gz	0	NA	NA	NA	-0.08784	0.06474	1.01	0.00808	0.01657	0.007531	pmid30054458_T2d_eur	pmid24816252_glycerol_eur	pmid30054458_T2d_eur/pmid24816252_glycerol_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid24816252_histidine_eur.sumstats.gz	-0.133	0.05558	-2.393	0.01671	0.3777	0.08542	0.7644	0.008869	0.002492	0.006715	pmid30054458_T2d_eur	pmid24816252_histidine_eur	pmid30054458_T2d_eur/pmid24816252_histidine_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid24816252_isoleucine_eur.sumstats.gz	0	NA	NA	NA	-0.2755	0.06196	1.001	0.007402	0.01419	0.006883	pmid30054458_T2d_eur	pmid24816252_isoleucine_eur	pmid30054458_T2d_eur/pmid24816252_isoleucine_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid24816252_phenylalanine_eur.sumstats.gz	0.1121	0.05889	1.903	0.05699	0.25	0.0473	0.7876	0.006044	0.007112	0.005788	pmid30054458_T2d_eur	pmid24816252_phenylalanine_eur	pmid30054458_T2d_eur/pmid24816252_phenylalanine_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid24816252_proline_eur.sumstats.gz	0.1597	0.05444	2.934	0.003351	0.3917	0.08405	1.034	0.01046	0.001384	0.00721	pmid30054458_T2d_eur	pmid24816252_proline_eur	pmid30054458_T2d_eur/pmid24816252_proline_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid24816252_pyruvate_eur.sumstats.gz	0.01498	0.08539	0.1755	0.8607	0.1631	0.06298	0.9963	0.007837	0.007955	0.00668	pmid30054458_T2d_eur	pmid24816252_pyruvate_eur	pmid30054458_T2d_eur/pmid24816252_pyruvate_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid24816252_threonine_eur.sumstats.gz	-0.2364	0.7185	-0.329	0.7421	0.02177	0.08435	1.014	0.007335	0.005062	0.006807	pmid30054458_T2d_eur	pmid24816252_threonine_eur	pmid30054458_T2d_eur/pmid24816252_threonine_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid24816252_tryptophan_eur.sumstats.gz	0.01346	0.03862	0.3486	0.7274	1.016	0.08271	1.034	0.00887	0.006368	0.00708	pmid30054458_T2d_eur	pmid24816252_tryptophan_eur	pmid30054458_T2d_eur/pmid24816252_tryptophan_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid24816252_tyrosine_eur.sumstats.gz	0.1316	0.09192	1.431	0.1524	0.1874	0.07477	1.028	0.008587	0.007432	0.007446	pmid30054458_T2d_eur	pmid24816252_tyrosine_eur	pmid30054458_T2d_eur/pmid24816252_tyrosine_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid24816252_urea_eur.sumstats.gz	0	NA	NA	NA	-0.04341	0.05402	1.005	0.007181	-0.01102	0.006695	pmid30054458_T2d_eur	pmid24816252_urea_eur	pmid30054458_T2d_eur/pmid24816252_urea_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27386562_MS_eur.sumstats.gz	-0.2391	0.05392	-4.434	9.233e-06	0.266	0.04717	1.055	0.009406	0.02124	0.007202	pmid30054458_T2d_eur	pmid27386562_MS_eur	pmid30054458_T2d_eur/pmid27386562_MS_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27455348_ALS_eur.sumstats.gz	0.01157	0.07603	0.1522	0.8791	0.04307	0.01399	0.9995	0.007965	0.02563	0.00711	pmid30054458_T2d_eur	pmid27455348_ALS_eur	pmid30054458_T2d_eur/pmid27455348_ALS_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_CTACK_eur.sumstats.gz	-0.05978	0.1733	-0.3449	0.7301	0.09152	0.1321	0.9946	0.008802	-0.0004901	0.006712	pmid30054458_T2d_eur	pmid27989323_CTACK_eur	pmid30054458_T2d_eur/pmid27989323_CTACK_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_GCSF_eur.sumstats.gz	-0.1537	0.3424	-0.4489	0.6535	0.02081	0.06432	1.008	0.008703	0.003874	0.00728	pmid30054458_T2d_eur	pmid27989323_GCSF_eur	pmid30054458_T2d_eur/pmid27989323_GCSF_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_GROa_eur.sumstats.gz	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	pmid30054458_T2d_eur	pmid27989323_GROa_eur	pmid30054458_T2d_eur/pmid27989323_GROa_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_HGF_eur.sumstats.gz	0	NA	NA	NA	-0.01994	0.06488	1.008	0.009959	0.005675	0.006869	pmid30054458_T2d_eur	pmid27989323_HGF_eur	pmid30054458_T2d_eur/pmid27989323_HGF_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_IFNg_eur.sumstats.gz	-0.01686	0.2048	-0.08236	0.9344	0.02917	0.06905	0.9968	0.00883	0.004374	0.006879	pmid30054458_T2d_eur	pmid27989323_IFNg_eur	pmid30054458_T2d_eur/pmid27989323_IFNg_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_IL10_eur.sumstats.gz	-0.01934	0.2243	-0.08621	0.9313	0.02593	0.06985	1.009	0.009327	0.000754	0.006815	pmid30054458_T2d_eur	pmid27989323_IL10_eur	pmid30054458_T2d_eur/pmid27989323_IL10_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_IL12p70_eur.sumstats.gz	-0.1218	0.2132	-0.5713	0.5678	0.03957	0.06789	1.019	0.01012	0.006185	0.007219	pmid30054458_T2d_eur	pmid27989323_IL12p70_eur	pmid30054458_T2d_eur/pmid27989323_IL12p70_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_IL13_eur.sumstats.gz	0	NA	NA	NA	-0.08072	0.1295	1.009	0.00839	0.008119	0.00716	pmid30054458_T2d_eur	pmid27989323_IL13_eur	pmid30054458_T2d_eur/pmid27989323_IL13_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_IL16_eur.sumstats.gz	0	NA	NA	NA	-0.03703	0.1433	0.9932	0.009005	0.006112	0.007292	pmid30054458_T2d_eur	pmid27989323_IL16_eur	pmid30054458_T2d_eur/pmid27989323_IL16_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_IL17_eur.sumstats.gz	0	NA	NA	NA	-3.427	1.368	1.45	0.1565	-0.125	0.1196	pmid30054458_T2d_eur	pmid27989323_IL17_eur	pmid30054458_T2d_eur/pmid27989323_IL17_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_IL18_eur.sumstats.gz	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	pmid30054458_T2d_eur	pmid27989323_IL18_eur	pmid30054458_T2d_eur/pmid27989323_IL18_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_IL1ra_eur.sumstats.gz	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	pmid30054458_T2d_eur	pmid27989323_IL1ra_eur	pmid30054458_T2d_eur/pmid27989323_IL1ra_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_IL2_eur.sumstats.gz	0	NA	NA	NA	-0.08976	0.1307	1.013	0.008158	0.005539	0.0075	pmid30054458_T2d_eur	pmid27989323_IL2_eur	pmid30054458_T2d_eur/pmid27989323_IL2_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_IL2ra_eur.sumstats.gz	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	pmid30054458_T2d_eur	pmid27989323_IL2ra_eur	pmid30054458_T2d_eur/pmid27989323_IL2ra_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_IL4_eur.sumstats.gz	0	NA	NA	NA	-0.03402	0.06484	1.009	0.009269	0.01005	0.006867	pmid30054458_T2d_eur	pmid27989323_IL4_eur	pmid30054458_T2d_eur/pmid27989323_IL4_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_IL5_eur.sumstats.gz	0	NA	NA	NA	-0.05781	0.146	1.006	0.008692	0.004118	0.007752	pmid30054458_T2d_eur	pmid27989323_IL5_eur	pmid30054458_T2d_eur/pmid27989323_IL5_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_IL6_eur.sumstats.gz	-0.1959	0.3051	-0.6423	0.5207	0.0325	0.06299	0.9997	0.008249	0.01231	0.006984	pmid30054458_T2d_eur	pmid27989323_IL6_eur	pmid30054458_T2d_eur/pmid27989323_IL6_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_IL7_eur.sumstats.gz	0.02517	0.1968	0.1279	0.8982	0.0816	0.1566	1.004	0.009267	0.0002011	0.007284	pmid30054458_T2d_eur	pmid27989323_IL7_eur	pmid30054458_T2d_eur/pmid27989323_IL7_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_IL8_eur.sumstats.gz	0	NA	NA	NA	-0.08915	0.1474	1.013	0.008763	0.002999	0.007245	pmid30054458_T2d_eur	pmid27989323_IL8_eur	pmid30054458_T2d_eur/pmid27989323_IL8_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_IL9_eur.sumstats.gz	0	NA	NA	NA	-0.2028	0.1358	1.017	0.008588	0.003882	0.007457	pmid30054458_T2d_eur	pmid27989323_IL9_eur	pmid30054458_T2d_eur/pmid27989323_IL9_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_MCP1_eur.sumstats.gz	0.06653	0.1061	0.6268	0.5308	0.1364	0.09805	1.001	0.01114	0.004795	0.007172	pmid30054458_T2d_eur	pmid27989323_MCP1_eur	pmid30054458_T2d_eur/pmid27989323_MCP1_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_MCP3_eur.sumstats.gz	0	NA	NA	NA	-0.8729	0.618	1.013	0.009394	0.005397	0.007425	pmid30054458_T2d_eur	pmid27989323_MCP3_eur	pmid30054458_T2d_eur/pmid27989323_MCP3_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_MCSF_eur.sumstats.gz	-0.2412	0.4992	-0.4832	0.6289	0.2338	0.5952	0.9884	0.008583	0.007099	0.007014	pmid30054458_T2d_eur	pmid27989323_MCSF_eur	pmid30054458_T2d_eur/pmid27989323_MCSF_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_MIF_eur.sumstats.gz	0.119	0.1546	0.77	0.4413	0.09697	0.1429	1.003	0.008654	0.003249	0.006568	pmid30054458_T2d_eur	pmid27989323_MIF_eur	pmid30054458_T2d_eur/pmid27989323_MIF_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_MIG_eur.sumstats.gz	0	NA	NA	NA	-0.1185	0.1213	1.012	0.007836	0.01305	0.007136	pmid30054458_T2d_eur	pmid27989323_MIG_eur	pmid30054458_T2d_eur/pmid27989323_MIG_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_MIP1a_eur.sumstats.gz	0	NA	NA	NA	-0.1914	0.1517	1.013	0.009328	-0.001652	0.007112	pmid30054458_T2d_eur	pmid27989323_MIP1a_eur	pmid30054458_T2d_eur/pmid27989323_MIP1a_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_MIP1b_eur.sumstats.gz	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	pmid30054458_T2d_eur	pmid27989323_MIP1b_eur	pmid30054458_T2d_eur/pmid27989323_MIP1b_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_PDGFbb_eur.sumstats.gz	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	pmid30054458_T2d_eur	pmid27989323_PDGFbb_eur	pmid30054458_T2d_eur/pmid27989323_PDGFbb_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_RANTES_eur.sumstats.gz	-0.02839	0.1215	-0.2337	0.8152	0.1764	0.141	0.9941	0.008242	0.002691	0.007112	pmid30054458_T2d_eur	pmid27989323_RANTES_eur	pmid30054458_T2d_eur/pmid27989323_RANTES_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_SCF_eur.sumstats.gz	0	NA	NA	NA	-0.06318	0.05857	1.019	0.008665	0.004025	0.006962	pmid30054458_T2d_eur	pmid27989323_SCF_eur	pmid30054458_T2d_eur/pmid27989323_SCF_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_SCGFb_eur.sumstats.gz	0	NA	NA	NA	-0.02437	0.1855	1.022	0.01175	0.01004	0.01127	pmid30054458_T2d_eur	pmid27989323_SCGFb_eur	pmid30054458_T2d_eur/pmid27989323_SCGFb_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_SDF1_eur.sumstats.gz	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	pmid30054458_T2d_eur	pmid27989323_SDF1_eur	pmid30054458_T2d_eur/pmid27989323_SDF1_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_TNFa_eur.sumstats.gz	0	NA	NA	NA	-0.01327	0.1577	0.9934	0.009445	0.004989	0.006899	pmid30054458_T2d_eur	pmid27989323_TNFa_eur	pmid30054458_T2d_eur/pmid27989323_TNFa_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_TNFb_eur.sumstats.gz	0	NA	NA	NA	-0.4617	0.349	1.012	0.009699	0.005758	0.0071	pmid30054458_T2d_eur	pmid27989323_TNFb_eur	pmid30054458_T2d_eur/pmid27989323_TNFb_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_TRAIL_eur.sumstats.gz	0	NA	NA	NA	-0.03164	0.05886	1.023	0.01138	0.007937	0.006923	pmid30054458_T2d_eur	pmid27989323_TRAIL_eur	pmid30054458_T2d_eur/pmid27989323_TRAIL_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_bNGF_eur.sumstats.gz	-0.03882	0.1057	-0.3672	0.7135	0.2325	0.1447	0.9967	0.008396	0.009041	0.007103	pmid30054458_T2d_eur	pmid27989323_bNGF_eur	pmid30054458_T2d_eur/pmid27989323_bNGF_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_eotaxin_eur.sumstats.gz	-0.1154	0.09883	-1.167	0.2431	0.1157	0.07974	1.006	0.009744	0.01127	0.006983	pmid30054458_T2d_eur	pmid27989323_eotaxin_eur	pmid30054458_T2d_eur/pmid27989323_eotaxin_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid27989323_ip10_eur.sumstats.gz	0.0963	0.1473	0.6539	0.5132	0.1536	0.139	1.005	0.008391	-0.002396	0.006967	pmid30054458_T2d_eur	pmid27989323_ip10_eur	pmid30054458_T2d_eur/pmid27989323_ip10_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid29566793_ALS_eur.sumstats.gz	-0.04305	0.06148	-0.7003	0.4837	0.03063	0.007542	1.022	0.009095	0.03063	0.007166	pmid30054458_T2d_eur	pmid29566793_ALS_eur	pmid30054458_T2d_eur/pmid29566793_ALS_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid29632382_T2d-BMIadj_eur.sumstats.gz	0.8201	0.05052	16.23	3.059e-59	0.08318	0.02116	1.083	0.1195	0.2075	0.1262	pmid30054458_T2d_eur	pmid29632382_T2d-BMIadj_eur	pmid30054458_T2d_eur/pmid29632382_T2d-BMIadj_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid33111402_PD_eur.sumstats.gz	0	NA	NA	NA	-3.027	1.164	1.105	0.06455	-0.04768	0.06081	pmid30054458_T2d_eur	pmid33111402_PD_eur	pmid30054458_T2d_eur/pmid33111402_PD_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid33310728_RA_eur.sumstats.gz	0.008933	0.03274	0.2729	0.7849	0.03776	0.004765	0.9627	0.01579	-0.008031	0.007118	pmid30054458_T2d_eur	pmid33310728_RA_eur	pmid30054458_T2d_eur/pmid33310728_RA_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid33589841_LBD_eur.sumstats.gz	0.08023	0.07915	1.014	0.3107	0.2004	0.08392	0.9958	0.008286	0.003165	0.006743	pmid30054458_T2d_eur	pmid33589841_LBD_eur	pmid30054458_T2d_eur/pmid33589841_LBD_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid33987465_PD_eur.sumstats.gz	0.1132	0.117	0.9672	0.3334	0.2524	0.1673	0.9916	0.008348	-0.0004055	0.007156	pmid30054458_T2d_eur	pmid33987465_PD_eur	pmid30054458_T2d_eur/pmid33987465_PD_eur	ldsc
../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	../output_sumstats/output_pmid34737426_APH_eur.sumstats.gz	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	pmid30054458_T2d_eur	pmid34737426_APH_eur	pmid30054458_T2d_eur/pmid34737426_APH_eur	ldsc
